n,time,total_time,nodes,results
50,1.5591371059417725,75.12530779838562,62,"{'36': 1, '30': 2, '23': 3, '3': 4, '44': 5, '49': 6, '11': 7, '14': 8, '8': 11, '6': 10, '10': 15, '13': 20, '20': 9, '5': 16, '37': 13, '38': 19, '32': 14, '45': 18, '40': 24, '18': 17, '39': 22, '43': 28, '42': 12, '24': 21, '46': 23, '50': 25, '27': 29, '41': 27, '35': 30, '21': 31, '22': 36, '15': 32, '12': 39, '16': 37, '7': 33, '9': 34, '17': 45, '19': 41, '25': 48, '28': 44, '26': 50, '33': 26, '29': 49, '31': 43, '34': 47, '47': 35, '4': 38, '1': 40, '48': 46, '2': 42}"
51,3.2562389373779297,78.38154673576355,137,"{'36': 1, '30': 2, '23': 3, '3': 4, '44': 5, '49': 6, '11': 7, '14': 8, '8': 11, '6': 10, '10': 15, '13': 20, '20': 9, '4': 13, '37': 14, '32': 16, '28': 18, '34': 19, '40': 21, '45': 12, '42': 17, '19': 25, '18': 29, '17': 33, '33': 30, '35': 23, '47': 26, '39': 31, '12': 22, '9': 27, '31': 43, '38': 24, '24': 32, '43': 34, '41': 28, '50': 45, '51': 49, '46': 39, '48': 50, '15': 51, '26': 41, '21': 44, '27': 48, '29': 42, '22': 46, '25': 47, '16': 36, '2': 37, '1': 40, '5': 35, '7': 38}"
52,2.961027145385742,81.34257388114929,102,"{'36': 1, '30': 2, '23': 3, '3': 4, '44': 5, '49': 6, '11': 7, '14': 8, '8': 11, '6': 10, '10': 15, '13': 20, '20': 9, '4': 13, '37': 14, '32': 16, '28': 18, '45': 12, '38': 21, '42': 23, '47': 17, '39': 24, '46': 22, '43': 29, '18': 26, '35': 27, '16': 31, '12': 28, '33': 33, '19': 37, '21': 32, '15': 35, '7': 34, '17': 19, '40': 38, '41': 36, '48': 39, '50': 25, '51': 30, '5': 40, '2': 50, '1': 41, '29': 42, '26': 47, '27': 52, '22': 45, '31': 43, '24': 46, '9': 51, '34': 48, '25': 44, '52': 49}"
53,1.644083023071289,82.98665690422058,53,"{'36': 1, '30': 2, '23': 3, '3': 4, '44': 5, '49': 6, '11': 7, '14': 8, '8': 11, '6': 10, '2': 9, '20': 13, '34': 12, '45': 14, '46': 16, '37': 19, '35': 18, '32': 20, '27': 17, '22': 21, '47': 22, '43': 24, '50': 23, '52': 26, '39': 15, '53': 30, '51': 35, '48': 27, '38': 25, '15': 32, '10': 28, '16': 29, '7': 33, '9': 39, '12': 45, '4': 31, '1': 38, '5': 36, '17': 41, '25': 40, '21': 43, '18': 50, '31': 51, '26': 34, '29': 48, '33': 47, '24': 52, '40': 49, '13': 53, '19': 42, '28': 44, '41': 46, '42': 37}"
53,78.88549399375916,161.87215089797974,2114,"{'6': 1, '27': 2, '36': 3, '2': 4, '31': 5, '44': 6, '47': 7, '18': 8, '16': 9, '51': 10, '37': 14, '53': 11, '13': 17, '38': 18, '10': 13, '49': 19, '48': 12, '46': 24, '19': 15, '41': 22, '25': 16, '43': 26, '50': 21, '21': 27, '17': 25, '22': 23, '28': 37, '40': 32, '20': 20, '42': 31, '45': 29, '24': 34, '23': 30, '12': 35, '1': 36, '9': 40, '4': 28, '3': 43, '14': 48, '11': 33, '7': 45, '8': 47, '5': 38, '29': 46, '30': 50, '32': 53, '35': 49, '34': 52, '33': 44, '39': 51, '52': 39, '26': 41, '15': 42}"
54,1.865880250930786,163.73803114891052,54,"{'6': 1, '27': 2, '36': 3, '2': 4, '31': 5, '44': 6, '47': 7, '18': 8, '16': 9, '52': 10, '54': 11, '11': 12, '48': 13, '25': 16, '22': 18, '40': 17, '38': 14, '46': 24, '53': 19, '50': 21, '51': 15, '29': 26, '21': 25, '19': 28, '20': 23, '17': 27, '7': 20, '39': 37, '41': 22, '23': 30, '12': 33, '5': 29, '9': 39, '4': 31, '1': 32, '3': 35, '14': 42, '10': 48, '43': 43, '8': 34, '45': 44, '15': 49, '26': 41, '24': 36, '49': 38, '13': 46, '35': 40, '42': 50, '32': 51, '33': 47, '30': 52, '37': 53, '28': 45, '34': 54}"
55,4.504173278808594,168.24220442771912,118,"{'6': 1, '27': 2, '36': 3, '2': 4, '31': 5, '44': 6, '47': 7, '18': 8, '16': 9, '52': 10, '53': 12, '54': 15, '28': 13, '25': 17, '21': 19, '51': 16, '49': 21, '43': 14, '30': 18, '14': 20, '39': 22, '15': 23, '10': 11, '38': 25, '12': 31, '8': 24, '13': 33, '20': 27, '22': 34, '4': 26, '1': 30, '3': 41, '11': 38, '7': 28, '17': 35, '5': 40, '26': 29, '9': 42, '19': 45, '32': 36, '45': 39, '35': 44, '42': 47, '48': 37, '46': 32, '34': 49, '33': 43, '24': 48, '23': 51, '50': 50, '37': 54, '29': 52, '41': 55, '55': 46, '40': 53}"
56,3.044529914855957,171.28673434257507,74,"{'6': 1, '27': 2, '36': 3, '2': 4, '31': 5, '44': 6, '47': 7, '54': 8, '18': 9, '52': 11, '53': 14, '56': 12, '14': 10, '23': 15, '25': 18, '30': 16, '17': 17, '28': 13, '7': 19, '40': 20, '13': 22, '39': 26, '11': 21, '43': 27, '32': 29, '46': 23, '51': 24, '55': 25, '22': 30, '24': 31, '48': 36, '45': 28, '49': 38, '20': 33, '19': 37, '21': 43, '15': 32, '12': 39, '9': 35, '10': 47, '16': 50, '8': 40, '4': 45, '1': 41, '5': 53, '3': 34, '38': 44, '42': 56, '41': 52, '37': 42, '33': 48, '29': 54, '34': 55, '26': 46, '35': 51, '50': 49}"
57,6.877156972885132,178.1638913154602,161,"{'6': 1, '27': 2, '36': 3, '2': 4, '31': 5, '44': 6, '47': 7, '54': 8, '18': 9, '52': 11, '53': 14, '57': 12, '56': 19, '55': 13, '19': 15, '32': 10, '25': 18, '46': 25, '21': 20, '28': 16, '12': 21, '10': 22, '39': 26, '22': 23, '5': 30, '17': 31, '26': 29, '8': 32, '16': 33, '14': 24, '1': 17, '11': 40, '7': 39, '13': 34, '20': 38, '3': 49, '4': 27, '30': 36, '23': 50, '29': 48, '9': 44, '35': 35, '15': 41, '33': 53, '37': 45, '34': 56, '43': 37, '38': 51, '41': 52, '45': 42, '40': 55, '42': 46, '48': 28, '51': 43, '50': 57, '24': 54, '49': 47}"
58,16.329494953155518,194.49338626861567,357,"{'6': 1, '27': 2, '36': 3, '58': 4, '31': 5, '47': 6, '54': 7, '18': 8, '16': 9, '57': 11, '38': 10, '10': 12, '46': 14, '4': 13, '7': 17, '32': 15, '28': 16, '5': 18, '3': 24, '2': 19, '14': 20, '35': 21, '17': 25, '21': 22, '37': 26, '45': 27, '48': 28, '40': 31, '24': 35, '19': 33, '41': 37, '30': 34, '43': 30, '49': 41, '56': 29, '53': 38, '44': 23, '39': 36, '52': 46, '50': 49, '20': 45, '9': 32, '55': 39, '51': 51, '33': 48, '29': 55, '15': 42, '13': 53, '8': 47, '12': 58, '11': 43, '25': 44, '1': 50, '42': 40, '22': 52, '34': 54, '26': 57, '23': 56}"
