n,time,total_time,nodes,results
49,12.263801097869873,45.19417333602905,53,"{'11': 49, '48': 48, '42': 47, '23': 46, '2': 45, '39': 43, '33': 44, '19': 40, '31': 41, '10': 42, '14': 39, '22': 36, '6': 37, '3': 38, '25': 32, '34': 33, '38': 35, '7': 31, '4': 30, '13': 29, '1': 34, '32': 24, '16': 28, '9': 27, '37': 26, '40': 25, '24': 22, '30': 21, '28': 12, '35': 15, '49': 19, '36': 18, '43': 6, '46': 20, '41': 14, '44': 4, '47': 23, '45': 17, '29': 16, '27': 10, '20': 13, '18': 8, '12': 7, '5': 1, '15': 3, '21': 2, '26': 5, '17': 11, '8': 9}"
50,3.3736371994018555,48.56781053543091,50,"{'11': 50, '48': 49, '42': 48, '23': 47, '2': 46, '39': 44, '33': 45, '19': 41, '31': 42, '10': 43, '14': 40, '22': 37, '6': 38, '3': 39, '25': 33, '34': 34, '38': 36, '43': 32, '40': 31, '46': 30, '50': 35, '49': 28, '41': 24, '36': 26, '17': 21, '21': 20, '12': 25, '18': 27, '7': 23, '28': 22, '4': 29, '26': 14, '32': 19, '24': 10, '30': 6, '29': 3, '20': 15, '27': 4, '35': 17, '1': 18, '8': 5, '13': 16, '15': 11, '9': 2, '16': 8, '47': 9, '44': 13, '45': 1, '37': 12, '5': 7}"
51,62.905149936676025,111.47296047210693,1856,"{'11': 51, '48': 50, '42': 49, '23': 48, '2': 47, '39': 45, '33': 46, '19': 42, '31': 43, '10': 44, '14': 41, '22': 38, '6': 39, '3': 40, '25': 34, '34': 35, '38': 37, '43': 33, '44': 36, '50': 32, '51': 30, '49': 29, '47': 25, '28': 28, '45': 22, '29': 24, '41': 27, '40': 23, '26': 31, '46': 20, '27': 21, '24': 17, '30': 14, '36': 11, '13': 16, '20': 8, '15': 4, '17': 13, '9': 6, '12': 10, '7': 18, '4': 12, '8': 26, '1': 5, '21': 2, '16': 1, '18': 9, '37': 3, '35': 7, '32': 19, '5': 15}"
52,2.76088285446167,114.2338433265686,69,"{'11': 52, '48': 51, '42': 50, '23': 49, '2': 48, '39': 46, '33': 47, '19': 43, '31': 44, '10': 45, '14': 42, '22': 39, '6': 40, '3': 41, '25': 35, '43': 38, '44': 34, '49': 37, '50': 33, '41': 32, '38': 36, '52': 30, '51': 28, '37': 31, '46': 25, '45': 21, '32': 19, '29': 29, '24': 23, '27': 16, '17': 22, '12': 24, '26': 27, '13': 17, '15': 26, '1': 20, '7': 13, '4': 6, '9': 18, '5': 2, '8': 4, '20': 5, '16': 8, '18': 11, '36': 9, '40': 14, '35': 3, '28': 12, '30': 1, '47': 10, '34': 15, '21': 7}"
53,2.406501054763794,116.6403443813324,53,"{'11': 53, '48': 52, '42': 51, '23': 50, '2': 49, '39': 47, '33': 48, '19': 44, '31': 45, '10': 46, '14': 43, '22': 40, '6': 41, '3': 42, '44': 39, '20': 33, '7': 37, '41': 38, '17': 29, '37': 35, '45': 32, '36': 30, '40': 31, '49': 26, '43': 27, '52': 28, '50': 24, '28': 21, '38': 23, '27': 16, '34': 34, '51': 18, '18': 20, '13': 19, '8': 25, '9': 14, '15': 22, '1': 17, '4': 36, '30': 12, '29': 10, '32': 4, '25': 5, '35': 13, '21': 7, '24': 3, '26': 9, '46': 8, '47': 11, '12': 2, '16': 15, '53': 6, '5': 1}"
54,9.548233985900879,126.18857836723328,223,"{'11': 54, '48': 53, '42': 52, '23': 51, '54': 50, '17': 49, '33': 48, '34': 46, '29': 47, '2': 44, '10': 45, '8': 42, '5': 43, '44': 41, '41': 36, '43': 35, '47': 40, '21': 38, '16': 37, '22': 30, '14': 33, '24': 27, '46': 29, '39': 28, '45': 39, '13': 26, '12': 32, '6': 31, '31': 18, '19': 23, '9': 25, '18': 20, '37': 21, '35': 34, '36': 24, '7': 16, '15': 15, '1': 12, '3': 17, '4': 11, '20': 6, '30': 10, '38': 7, '25': 4, '26': 2, '28': 13, '32': 3, '40': 22, '27': 5, '51': 19, '52': 9, '53': 1, '50': 14, '49': 8}"
55,3.679995059967041,129.86857342720032,73,"{'11': 55, '48': 54, '42': 53, '23': 52, '54': 51, '17': 50, '33': 49, '34': 47, '29': 48, '2': 45, '10': 46, '8': 43, '5': 44, '44': 42, '41': 37, '43': 36, '46': 41, '21': 39, '16': 38, '47': 33, '55': 35, '50': 34, '45': 28, '24': 31, '39': 30, '22': 26, '26': 27, '18': 32, '7': 24, '6': 40, '37': 25, '40': 21, '38': 20, '19': 22, '20': 19, '12': 17, '27': 16, '28': 7, '15': 23, '13': 15, '25': 12, '14': 8, '9': 18, '3': 29, '4': 14, '49': 3, '30': 6, '51': 13, '1': 1, '52': 11, '53': 4, '36': 9, '35': 5, '32': 10, '31': 2}"
56,3.670203924179077,133.5387773513794,64,"{'11': 56, '48': 55, '42': 54, '23': 53, '54': 52, '17': 51, '33': 50, '34': 48, '29': 49, '2': 46, '3': 44, '6': 45, '8': 41, '13': 42, '45': 47, '10': 36, '14': 39, '4': 40, '1': 38, '20': 43, '26': 35, '31': 34, '35': 31, '39': 33, '38': 37, '46': 28, '44': 29, '41': 30, '50': 27, '51': 19, '56': 32, '52': 17, '47': 13, '43': 21, '40': 14, '49': 10, '53': 26, '55': 25, '36': 22, '30': 20, '37': 8, '32': 24, '9': 15, '28': 12, '27': 7, '24': 11, '19': 23, '15': 6, '12': 5, '25': 4, '22': 3, '7': 2, '16': 16, '18': 1, '5': 18, '21': 9}"
57,20.722635984420776,154.26141333580017,367,"{'11': 57, '48': 56, '42': 55, '23': 54, '54': 53, '2': 52, '17': 50, '33': 51, '28': 48, '31': 47, '10': 49, '22': 44, '21': 42, '8': 45, '44': 46, '4': 40, '6': 41, '1': 39, '3': 43, '39': 36, '38': 34, '9': 33, '7': 32, '5': 31, '15': 30, '41': 29, '40': 25, '35': 38, '49': 22, '30': 28, '52': 35, '53': 27, '57': 37, '56': 26, '34': 23, '55': 24, '32': 19, '43': 21, '37': 18, '51': 11, '50': 6, '46': 14, '27': 4, '45': 7, '47': 2, '36': 12, '29': 1, '25': 9, '26': 17, '24': 3, '20': 15, '14': 8, '16': 16, '18': 10, '19': 5, '12': 13, '13': 20}"
58,9.676177263259888,163.93759059906006,158,"{'11': 58, '48': 57, '42': 56, '23': 55, '54': 54, '2': 53, '17': 51, '33': 52, '28': 49, '31': 48, '10': 50, '22': 45, '21': 43, '8': 46, '44': 47, '4': 41, '1': 42, '6': 36, '3': 38, '7': 40, '34': 39, '39': 37, '9': 35, '29': 33, '41': 34, '40': 32, '51': 31, '52': 29, '53': 44, '55': 28, '57': 27, '58': 30, '38': 25, '56': 24, '49': 16, '43': 18, '50': 21, '30': 26, '32': 20, '35': 14, '45': 8, '46': 12, '36': 10, '47': 23, '37': 22, '26': 9, '27': 11, '19': 5, '15': 17, '25': 3, '24': 6, '20': 1, '16': 13, '14': 4, '5': 15, '13': 2, '18': 19, '12': 7}"
